x
489.924327397695
94.8750926990376
65.7729530444843
46.0617326440132
34.1190812730242
27.4851245069896
25.0107208738469
23.8488651852558
21.5402566489165
19.4944553212098
17.8338759208725
16.6375919238198
16.0856106494981
15.2583422586296
14.6046248299536
12.4055393152373
11.8898060690434
10.629800659837
10.4247856979033
10.1664647325146
9.77003406125561
9.68903118717116
9.13411569475223
8.88210489359733
8.40720419422995
8.31950696406819
7.87507443814177
7.72767271027047
7.39413700161954
7.28632171809809
7.0039429935215
6.8461664571384
6.68021224635248
6.43008863448738
6.37077672961368
6.28354356215737
6.05839997873234
5.79310333253826
5.7128342656559
5.5376968882904
5.47187516796805
5.30654249629572
5.2584394904975
5.19857678917868
5.15251267577698
5.07190716933464
4.8148407991684
4.76853908848315
4.62097794123493
4.58385681745705
4.48528141883584
4.3796208060405
4.32703898779391
4.29733770211477
4.26672876427665
4.1841342618726
4.09596541929225
3.9702008669348
3.93744672914298
3.791731504116
3.7195140239012
3.6748705146321
3.6220929914662
3.54356395551671
3.52379504238365
3.43555155861563
3.40104219000869
3.3389887962601
3.3063010200043
3.23959553802649
3.22778790628909
3.20389996539811
3.11714821485967
3.09089339284645
3.01629085118178
2.98301932600124
2.97104820612878
2.96106157654111
2.86405514373962
2.84225940298925
2.81276312129359
2.79287109073893
2.7594262876243
2.7386167660026
2.63863155798393
2.60793687168194
2.55646857956432
2.52850714740958
2.51243408127215
2.4934551634055
2.43007990713388
2.41777791766052
2.39074597626401
2.34276155890239
2.30879793060615
2.28613948452993
2.26313919528533
2.23288543542495
2.21081199063251
2.20924197729955
2.17467100588941
2.14825293489614
2.13233615330302
2.09255541876733
2.08413768732958
2.06799351997769
2.03666837177966
2.01269375738974
2.00557302841644
1.98876199325119
1.93734235539264
1.92438252008631
1.88974520298053
1.87180265051813
1.85713532857232
1.84437328475654
1.83276488619762
1.81818153745476
1.77902497495328
1.76939493717446
1.73791256839148
1.73011125111452
1.70667033575105
1.6895279824307
1.67617118826756
1.65371323297332
1.64983584054471
1.63503710068506
1.62613740917303
1.59287272266383
1.58680806585914
1.56843876483873
1.55447654035688
1.54286765086071
1.52381836706895
1.50452370009302
1.49193113023694
1.48493802729635
1.47607823044496
1.44913567304731
1.44147052846483
1.427526736699
1.40411935585988
1.39444174455102
1.38380745771856
1.36952307613689
1.35527285120429
1.34938801063907
1.3288355295233
1.30613028512471
1.3048041552595
1.29199589297271
1.28704376047038
1.26457714113389
1.25291902532138
1.23861775754908
1.22466897204868
1.21691701456309
1.21172072741846
1.20358077397801
1.19106242254355
1.17993079758873
1.16533951164358
1.16182851062294
1.15304726346626
1.13081004273156
1.1212046495476
1.11196414218092
1.1033511999468
1.0965136999846
1.09490450265563
1.08753233137876
1.07813805839597
1.0677157649625
1.04584734655872
1.04180236094669
1.03902837289584
1.02996674145159
1.01696659889743
1.01032680668798
1.00371887715784
0.993035486374354
0.983525036882543
0.979854401356368
0.976156306171594
0.965412995893403
0.956014505281032
0.945021701654078
0.937370959085149
0.920547638782052
0.919267009870271
0.910636342038806
0.898409313216474
0.890994217168011
0.883580041399413
0.87997920720045
0.876898548847345
0.86619212042902
0.860436800569043
0.855599176605178
0.852133556833534
0.84246027129698
0.833199472332124
0.825170064715692
0.82387105616387
0.817632297799808
0.813979803269172
0.806806238669678
0.797976428616276
0.78430317983751
0.782942693588492
0.774860959703792
0.769795571163233
0.763608943842205
0.762419113634663
0.755571617284496
0.749624607112435
0.740671834115267
0.737815710279522
0.731163494394604
0.724521470945438
0.723850773011848
0.718352993723631
0.710412760386855
0.705466324116154
0.691369481499628
0.686816270474986
0.680083354135221
0.676014403180429
0.66756420974387
0.663597813614359
0.659084664469758
0.657787635518145
0.649617931056626
0.644973592894316
0.640953272351815
0.635491293802079
0.630308947510662
0.626871675453136
0.623147771046247
0.616334053876172
0.61466706744692
0.6125960349613
0.607054343210634
0.59657887079672
0.595032978236045
0.591080454627225
0.586866087906705
0.582511126896702
