taxa,PC1,PC2,PC3
6B06-1121,28.4674705373873,-5.02180904939334,-5.71085300602556
6B06-1397,31.500066463014,-2.37415242134711,-4.15991969989132
6B06-1518,30.3762689386383,-2.95435997277808,-4.96507474616133
6B06-1387,24.4541652469777,-2.64232400403776,1.03097574508931
6B06-1416,28.9828169450046,-2.98619510034131,-1.87636073403876
6B06-1174,31.4057939089209,-2.56339087285917,-3.35571300828876
6B06-1336,29.5610550279055,-3.03481662532468,-3.81560785611954
6B06-1168,29.5064302695312,-3.12976028368031,-4.35316549794012
6B06-1523,27.2266525609402,-2.55999273936142,-2.92328618180216
6B06-1245,29.3372934219239,-2.5128058626905,-3.22207404568483
6B06-1250,31.0383912635044,-2.42780975961672,-3.47858714228754
6B06-1427,28.5063852461019,-2.60484824674838,-1.39764657919385
6B06-1400,28.973326275526,-2.00737433135213,-0.664674085199023
6B06-1188,29.9887654717051,-3.13335523310755,-5.09269961733669
2B06-0920,-24.8916992945612,-2.94710534585979,-7.10328596937045
2B06-0929,-26.1018130947083,-0.337464674533205,-3.52668925975296
2B06-0931,-25.6593398985845,-2.00718825650497,-5.75313067250555
2B06-0933,-25.2771722117877,-0.713276434543531,-4.33055733654516
2B06-0996,-24.8611299260267,-1.47698218697186,-6.26946489293798
2B06-1000,-24.6921275672248,-2.05143340682065,-6.2672448140111
2B06-1001,-25.8215200313751,-1.7172284929372,-5.81381985997845
2B06-1021,-24.6614731016351,-2.49401183104012,-6.4979326900685
2B06-1044,-24.7405093469065,-1.43808252403386,-3.99222671728493
2B06-1105,-25.8604201025827,-1.76150186550204,-4.61923376389889
2B06-1112,-24.415534850577,-4.82149456684293,-4.99993024856861
2B06-1128,-22.1538227724004,-1.02105348262563,-5.15219334186621
2B06-1137,-26.2383763385333,-2.38636880337128,-6.35290551946759
2B06-1139,-25.9360209304432,-0.988953421886882,-6.04287569351656
2B06-1142,-26.1402405346105,-0.65124629844981,-4.25999246169959
2B06-1143,-25.0473982172264,-2.94146189758725,-4.24453216828254
2B06-1144,-25.2870515784647,-0.229540485391236,-4.52421670920056
2B06-1145,-25.7583960918873,-2.3437162663129,-6.18699231633444
2B06-1146,-26.3592955355105,-0.393441120191527,-5.48217210215392
2B06-1147,-26.2362531463066,-2.85763871936707,-4.68466772675353
2B06-1151,-25.0585160821959,-4.65931396153585,-4.99715878728002
2B06-1153,-24.5585136133218,-2.03613241342259,-4.95574441344394
2B06-1157,-22.6046477946557,-11.0683179067542,-1.13308774709512
2B06-1163,-24.7126331198287,-3.37743878070206,-4.14705240732058
2B06-1173,-24.8235257955056,-0.990933771390771,-6.21278146465947
2B06-1175,-26.0348376774373,-1.7868613260184,-6.11128016393208
2B06-1176,-24.5367859269091,-0.339221163956437,-6.90783908442364
2B06-1206,-25.7412143950693,-2.13638926461489,-5.92832023584752
2B06-1238,-25.3408791292476,-3.19670993002183,-5.19621812681288
2B06-1252,-24.3743751377895,-0.110037381282884,-6.17117551909881
2B06-1277,-24.2722965636389,-8.87430603391749,-4.24956278529399
2B06-1278,-24.3528465290479,-8.50404157373617,-3.56025559778271
ND27327,-3.13204536559454,5.46752177487648,5.77692960537902
ND27328,-9.51790871106477,15.4272595317059,-2.35049911812343
ND27329,-8.05149611836102,14.7482520541551,-4.38951002942946
ND27330,-7.28414800295708,15.5759771747719,-5.40643984298852
ND27331,-7.06320209416868,20.7531617759634,-3.42655945668398
ND27332,-7.31110708755738,20.826659288364,-2.93659621989826
ND27333,-7.61028907928237,19.2286212511882,-2.28385203855628
ND27334,-6.61179446883891,18.7729491615437,-1.44215374040026
ND27335,-6.35941639133032,21.6170721705932,-2.66594782311703
ND27336,-6.59298277989365,20.7344525216839,-5.41319840116968
ND27337,-7.53029182735614,20.7713534902785,-2.88149491834812
ND27338,-7.35969137746189,19.9458010021912,-1.64230248316411
ND27339,-8.3565604084606,21.1602581807633,-4.81978309093401
ND27340,-8.14033914497108,18.1500627946424,-1.70491803553153
ND27341,-8.82861903701984,21.8976183404557,-2.54425189411181
ND27342,-6.66547888951764,19.3144298284759,-1.79963555473698
ND27343,-8.64245011403179,19.0838569379674,-3.05522355418832
ND27344,-6.95021908047463,21.4236411140121,-3.72048342373294
ND27345,-11.9820911281067,24.1426099968713,-2.69586671956566
ND27346,-10.8083534102359,23.7692361129699,-4.84125917047212
ND27347,-10.2695261229441,19.6246565788776,-1.54042632621951
ND27348,-10.4114844561023,21.256950965565,-2.28837863398784
ND27349,-12.5031044483504,18.9641810015019,-3.14499151612965
ND27350,-12.2941857710788,24.0405678814914,-3.12832379751097
ND27351,-9.22648936417158,22.3095166139395,-3.54181913327719
ND27352,-8.8239722234863,22.8265520165956,-3.53698737599174
ND27353,-10.3805487329055,23.7747048784954,-3.92280448097587
ND27354,-12.2549944885758,20.1909149799072,-4.83301392412107
ND27355,-12.2453691590598,19.860216944597,-3.66901289955433
ND27356,-13.2811176460526,19.8837813490738,-3.57393476712514
ND27357,-10.9543299662949,21.7832462471945,-5.12281968000536
ND27358,-10.9229454579237,20.7132311655826,-5.63433443910562
ND27359,-10.2878671631246,20.0163218212271,-2.77296594539945
ND27360,-8.91291752019732,19.6214280163014,-3.15995570700686
ND27361,-10.0739915379729,24.2794883180325,-3.5282979903396
ND27362,-8.51924880749372,22.4815317303675,-2.21773059704697
ND27363,-5.97449837170857,12.4324422819136,4.03290384173774
ND27364,-6.41952166763326,16.4355860683859,1.43007634818466
ND27365,-16.0688513907646,2.34994257038953,0.623146857291946
ND27366,-17.0166425642425,8.26104539311653,-0.678997512362307
ND27367,-14.2006968592936,6.25023161940986,-0.0585065355553634
ND27368,-6.61197070398642,23.4728603986633,-3.10422438474699
ND27369,-11.9950799911141,19.359451944582,-2.76941558133594
ND27370,-6.82838543852408,19.824463915988,-0.485452148159123
ND27371,-9.62139236015964,23.0823791292124,-1.73958776053614
ND27372,-7.45717050734872,25.4666699532599,-1.48099576974351
ND27373,-11.3214444700102,26.3810943169066,-4.26062843512354
ND27374,-11.0971127508059,26.0267715515707,-4.32581418509078
ND27375,-10.4428810934847,25.9281155288421,-2.81753310142817
ND27376,-9.55036765927842,25.1066717816567,-3.86271543073339
ND27377,-10.4909438655748,25.5217801590565,-4.72437007906084
ND27378,-10.5711228968377,25.4956828052689,-4.96611132948061
ND27379,-7.87749760087572,26.5301925195678,-3.36781733621186
ND27380,-8.22455981038255,25.864707235177,-4.31426281310173
ND27381,-11.8816963894433,26.5805800551479,-2.26003339599618
ND27382,-9.71971686680143,23.6204783831535,-2.0666789551049
ND27383,-7.48392672988514,24.0752179709615,-2.31068384827333
ND27384,-7.39740286914077,22.0467244349373,-1.32085236161941
ND27385,-7.38479648028204,22.1931012295992,-1.56925069163997
ND27386,-8.06287366044489,21.639682567618,-0.853118983960498
ND27387,-6.79579823038008,24.0967655466315,-3.74618962971121
ND27388,-5.00708886635389,24.3486259189981,-4.9012765099541
ND27389,-5.25532145428447,24.271094758258,-4.04974354764554
ND27390,-8.5465392284375,23.55466148492,-3.82222651515225
ND27391,-8.67452509084213,24.5915580245626,-3.01397214254993
ND27392,-11.8119755880511,24.2328252062219,-2.19440281436722
ND27393,-9.1848346284654,25.1000136616797,-1.43478219573186
ND27394,-8.968387665071,25.4179852894926,-1.99854162598321
ND27395,-11.0428674865936,25.2571721147435,-5.68942031845
ND27396,-8.97896233318907,25.1510905759207,-5.33378099780782
ND27397,-8.4350238884485,25.8318699561873,-5.28647892157167
ND27398,-5.05054325466677,24.8230604028082,-5.99267165431956
ND27399,-5.42464326537056,23.5049090735937,-6.33200572000374
ND27400,-7.01734977226361,24.8234374810607,-6.94675735760186
ND27401,-8.39018825473719,24.8920756879713,-7.14866142298745
ND27402,-7.04689329112502,23.9373053446349,-6.75413530265148
ND27403,-9.31075114744085,24.1587780088535,-6.23804338889801
ND27404,-9.1256451829737,24.6000846564393,-6.16434541855598
ND27405,-9.81574878035907,23.6789737224944,-2.59864428723698
ND27406,-8.02815419949362,24.1791166520834,-1.55078985572071
ND27407,-6.35969874321544,23.7543782015944,-1.10586770976621
ND27408,-6.95549743767305,23.3269102785197,0.108417784085739
ND27409,-9.04434125494795,23.6705106684198,-1.76030911094931
ND27410,-6.10175419462258,22.9982732638031,-0.159101875019955
ND27411,-6.66450138150366,23.2309831934127,0.201134008717366
ND27412,-9.37211193065595,24.1841895042294,0.000744392545792911
ND27413,-6.55167884113125,22.1825960946779,-0.422260748412052
ND27414,-6.82933476337052,22.6329847226826,-1.16608116445736
ND27415,-6.10573514667413,23.5634579640748,-1.26647519213481
ND27416,-7.33495152541009,21.4389798989007,-6.10870326891403
ND27417,-7.01708899531282,20.5315733408261,-6.50484423229972
ND27418,-8.16377391559468,16.1641163524195,-6.9093919078168
ND27419,-4.66929025776802,20.5828441335129,-6.03965961799083
ND27420,-5.021553201081,21.686573206132,-7.09845419682231
ND27421,-6.30634079262947,24.958220646062,-1.66760794026072
ND27422,-9.2314479231827,25.3963957955765,-1.55171517908244
ND24843,25.7409556237378,-0.311112406493141,-0.163129407920465
ND24890,25.2850784899672,-2.32328982758812,-0.630180621624898
ND24906,26.6593270960871,-1.27817925990199,-1.2631374140429
ND24978,27.6938010526922,-0.652118562777459,-3.25142213414237
ND25025,27.5342938346189,-1.23365172062816,-3.2906470988672
ND25030,26.6085718097214,-1.3643967534578,-0.617330301137775
ND25033,28.9695720048515,-3.49150627176057,-0.936402514481943
ND25148,27.3712209780532,-1.74133423368836,-1.76143334938082
ND25151,27.0398918651499,-1.4799435972772,-0.047670239753077
ND25152,27.5416811506568,-1.32365065408874,-0.511603789166352
ND25153,28.4143597503441,-2.11717865249315,-1.02377726823797
ND25160,26.8342502051113,-2.2673353757592,-2.24693746190046
ND25161,26.3940567717185,-1.41823182989366,-0.708803056205533
ND25163,29.102451805307,-2.5259887364706,-2.80924188511493
ND25165,28.5057053840016,-2.47325952932236,-1.01724127435215
ND25172,27.3517311923544,-1.72318491122542,-0.460960178029148
ND25205,25.3065071034491,-0.419662395422697,-0.418225528807778
ND25208,26.6414754365638,-3.11095735982112,-0.859210408710543
ND25220,25.7754566593778,-1.85975245127518,1.28004844971468
ND25768,24.7484972046914,-0.231461668876223,-0.609011740468239
ND25782,25.9064271386659,-1.33663288857774,-1.73855770621719
ND25786,23.5707553593471,-0.380934196901801,1.15305013346736
ND25805,25.3520566697143,-1.06752579869946,-1.36412999998766
ND25824,23.2841276161201,0.00847004467619733,0.787836690824841
ND25825,21.7709273642141,-0.0525131923528142,0.189766233764075
ND25826,22.3162094711403,-0.483599378223532,-0.188390496878152
ND25832,23.0821135546178,-0.307916100693285,0.673597776534569
ND25835,23.2867851792352,-0.0704770074717096,1.34996895748656
ND25839,24.5153690206931,0.43310964673233,1.64421796173496
ND25840,21.336911112184,0.531033937155675,0.819574121330102
ND25843,22.3934495393745,0.732382801425437,0.95925359086038
ND25882,24.6343110477097,-0.401970826221167,1.20007257375959
ND25908,23.295734106338,-1.49989085136035,2.8598317192739
ND25911,19.8389575397427,-0.199635668216737,0.626306173017706
ND25917,23.5826080577334,0.517508409090376,0.523877976515252
ND25949,19.6640736533962,-0.298268064959301,4.090187739339
ND25966,27.1310221770363,-1.4325994136203,-2.91429559519248
ND25967,26.7885746913278,-1.45411393166185,-2.95588215366654
ND25969,25.0068071370623,-0.984610516284118,-2.47246247055958
ND25970,27.877104056756,-1.90521848168904,-4.02070575013272
ND25975,27.6287449368926,-1.02061997808061,-0.937268737002192
ND25976,24.455019512737,-1.40325753526333,-1.33045253876114
ND25977,27.3212383278285,-1.10216460552336,-2.44383485340526
ND25979,28.0368774864615,-0.706822577793395,-2.04473537056824
ND25982,26.268271549642,-1.70021629358075,0.128190374402723
ND25986,25.8991080370232,-0.784555317957224,-0.693082584292728
ND25988,25.5638459410667,0.24196600080408,-2.3552466625416
ND25989,25.1146163712981,-0.26861137108494,0.352567554089413
ND25996,24.7274527340954,-0.260221857065061,0.194382216815986
ND25998,24.3804078196689,-0.832768867881061,0.050198675640749
ND25999,23.4923974133104,-1.00301269293969,0.561719103080971
ND26009,23.1898246970472,-1.09553445005333,1.23969768143057
ND26010,22.0853481172906,-0.36658682277774,0.937844219249405
ND26015,22.9435724641528,0.177462366115798,0.00379896742632757
ND26018,26.3576643865266,-1.26106519015692,-0.516284331079006
ND26030,22.0609079761864,-2.75418242767738,2.74434405085839
ND26032,24.2325574407504,-1.39884399197174,0.803599818885888
ND26033,22.9046733047725,-0.70448215548476,0.747841486737724
ND26034,22.5289989434932,-0.619737827458651,-0.0777212700317153
ND26036,23.6324283057265,-2.03299874237603,1.79779285845816
ND26037,23.4245278521509,-1.14954895521031,0.78993285937399
ND26048,20.0545832561376,-1.68188799762398,0.514672418702809
ND26055,22.6968654392546,-0.284912388675591,2.78569470122737
ND26058,25.0496154824769,-0.337557829059043,2.36218475800003
ND26062,19.7397705825607,-0.100880974282724,1.81464381705209
ND26085,22.0455426490508,0.769543895616676,1.25329750582323
ND26086,24.8043471513726,0.0525715839521141,0.718637559735005
ND26090,23.5060485394492,-1.09942939650672,2.51748431540823
ND26092,22.7527069844961,0.0704938692367433,2.23833111520562
ND26100,25.8497193039423,-2.25481612151071,1.16076582816677
ND26104,24.9484327781824,-0.0306336372969812,2.3548899074658
ND26105,23.434358838531,-0.476709290538286,2.19983563558542
ND26111,23.6055819798236,-1.21431571329284,1.80540109692148
ND26139,26.0778582383079,-2.57450084929203,0.322152364317584
ND26178,27.2990068814278,-0.485633253924557,-1.60288978040162
ND26180,26.8717494491929,0.202018717792541,-1.07555391543569
ND26181,25.0837944668337,0.548284702667257,1.53297553071174
ND26205,21.25779938029,-1.73236513575997,2.23682541610205
ND26208,27.8602340495978,-2.12624427932739,1.00461892468985
ND26212,28.077715586833,-0.914399704602668,-6.31744912733147
ND26221,16.9336709247651,-0.632966615799143,-2.99503576583808
ND26229,21.4811517649729,-0.490678318482593,1.8653724512922
ND26239,20.8200445330669,-0.0677167752848508,1.49636092165997
ND26247,25.6830001656353,-1.02460459992917,-1.04389839567746
ND26249,27.1600563156687,-1.12739790033038,-1.1184745551775
ND26251,23.0740941923682,0.260286057427206,-1.59665872222992
ND26252,25.9914151227185,-1.02342044654674,-2.87815083321967
ND26262,7.91450992648435,3.90769221657954,-0.702368643692414
ND26284,25.5328647680611,0.665376601381289,1.05486401387368
ND26288,26.9803735441118,0.605584183193738,-3.11122038663596
ND26289,26.9788047851336,0.600851390757414,-3.11430165033021
ND26292,24.4119182172725,-1.59777729482914,-1.5461479303869
ND26300,26.2868582072079,-0.237362605807025,0.623897749600223
ND26303,26.9122881852713,-1.02626499009797,0.932803978442998
MT080005,-23.8368578101198,-0.940390880600037,-3.48223037907291
MT080006,-22.2639477894774,0.251375281894613,-2.48216377279725
MT080010,-22.2686704080498,0.328093081457173,-2.53112260174844
MT080011,-24.0731060886035,-5.68192610867424,-2.13870804024083
MT080044,-15.8265427824484,15.1658017382857,-3.5066895764471
MT080047,-15.0761942565801,16.0510919312522,-2.36569807393761
MT080053,-12.1498812082593,20.4669239475621,-2.53221917740563
MT080055,-14.5133101467525,14.1138010604209,-2.56427395397241
MT080056,-12.3717955311383,19.9157539834833,-2.94671548634505
MT080061,-14.3081659267111,16.9389494428868,-2.81380384974852
MT080077,-23.5372760491807,-10.2174200066032,-0.872467230102912
MT080083,-23.5175158708012,-10.2077555204583,-0.885136486259265
MT080084,-23.507399062496,-10.1750789650518,-0.855892226796228
MT080085,-23.4740107034114,-10.2395721417788,-0.867479965121076
MT080087,-23.5434497278499,-10.2287058129932,-0.864534635558698
MT080104,30.6882321042719,-1.12329345715798,-4.56681447527407
MT080106,-24.5036478044665,0.533701847581891,-4.00281428313609
MT080107,-25.2385683676869,1.50313112467066,-4.54803246246179
MT080112,-21.3516948272789,-0.79329910487029,-1.77298093997087
MT080113,-16.8839071877622,-0.0279061900384379,-0.291326425408889
MT080119,-21.3528530687101,-1.1084566099528,-0.906909844968762
MT080120,-19.856424966108,2.94761288378906,0.326734630149336
MT080128,-22.6190557044694,3.44715435790933,-4.55859056184603
MT080129,-22.6190557044694,3.44715435790933,-4.55859056184603
MT080142,-18.6184050402064,-5.5960961193662,0.521368027861852
MT080152,-14.3178692549503,12.7542701626279,-3.76555102235461
MT080153,-25.7934266378881,-1.98572214940974,-6.28727482076284
MT080154,-25.4717954910513,-1.31082785074211,-6.03885015886246
MT080155,-25.5110535619103,-1.55753574668821,-6.27683174901786
MT080156,-22.5127203248041,1.5124056209247,-4.75432375845674
MT080160,-20.2640004249066,1.55568173094938,-2.36357599769954
MT080161,-21.3190326824868,5.53585306698873,-2.38724329454256
MT080164,-25.2675125202404,-1.00831732774238,-5.4016373897077
MT080165,-26.558265403325,-2.41887198198563,-5.9202931818153
MT080166,-24.9401243605486,-2.7174608519066,-5.18730108337457
MT080170,-18.8642119559948,-5.20501729292833,-0.417607706002347
MT080173,-21.340907528292,-9.97566158026426,-0.698060548244087
MT080177,-24.2166641090675,3.58547362904169,-3.2685290196289
MT080179,-23.1550184414016,-0.112420562097632,-3.07814036761447
MT080182,-18.0739472210749,0.280322558705716,-2.30666353439648
MT080184,-20.3933211335369,-1.59064584586143,-2.65815512572831
MT080189,-22.4903707203124,-3.88338418706811,-2.67663591465506
MT080190,-20.7433637143521,-1.41559850193408,-2.33350620153266
MT080192,-18.5597668496247,-0.433642367340363,-0.190244515858968
MT080193,-18.4953907497098,0.925757311921428,-0.493360455036952
MT080197,-20.0980868445975,-2.63892205991275,-1.81231254087795
MT080198,-20.0956669428,-2.66268410027686,-1.80584329292682
MT080199,-20.0956669428,-2.66268410027686,-1.80584329292682
MT080200,-20.0374785684847,-2.63459706698919,-1.79176638951275
MT080203,-20.3482100633188,-3.13082704570555,-1.91932605795796
MT080206,-20.3482100633188,-3.13082704570555,-1.91932605795796
MT080208,-18.8122437725684,-5.31862280008148,2.08632586088628
MT080211,-19.8118217839713,-12.7902103292351,0.0509747884782766
MT080217,-20.3482100633188,-3.13082704570555,-1.91932605795796
MT080220,-20.3482100633188,-3.13082704570555,-1.91932605795796
MT080221,-20.3482100633188,-3.13082704570555,-1.91932605795796
MT080230,-19.1379514641042,-7.64162243808349,2.2960271114715
MT080231,-20.1439953559166,-15.1890528030457,2.04361363406597
MT080232,-20.9485548780972,-15.4982359485572,2.75241721920396
MT080236,-21.3024691163078,-14.0472115512557,1.896047615
MT080238,-22.2563454548227,-10.9033528182601,-0.680776926586052
MT080239,-22.1562423966167,-15.2591742934839,2.05374245700035
MT080243,-21.9382425895591,-0.677139262934176,-4.4000202307626
MT080248,-24.9547722401151,-9.73880880429022,-1.68769036470499
MT080249,-24.9561693126228,-9.76322484546615,-1.78991040142561
MT080254,-18.2270041662962,1.05862225120756,-1.52876172890426
MT080255,-18.8347396865188,1.30831464455728,-1.46212131302979
MT080256,-21.7340484274115,7.8461354258124,-2.34923263827612
MT080257,-18.8954832555994,-3.63359778629906,-0.638956342712394
MT080258,-22.1310717559807,4.15397621009491,-3.89843475095778
MT080260,-21.0304958909658,4.82023984586324,-2.02767069829234
MT080262,-22.332338673597,3.90882586055031,-3.74441149773211
MT080270,-22.4997965706686,-6.52844674627182,-3.69467908342707
MT080272,-17.4801979912708,-2.22363899081368,-0.832656050611904
MT080273,-22.9984726021412,-10.8612169975381,-1.85342940352733
MT080275,-18.5860344193241,4.88285310026089,-3.8145140095608
MT080277,-25.9582137229319,-4.92838377979672,-6.39671267936871
MT080279,-25.1963677808096,-13.7838858718701,-3.20329992234352
MT080281,-25.2165083139055,-13.7581671008335,-3.18116003146851
MT080282,-25.1963677808096,-13.7838858718701,-3.20329992234352
MT080283,-25.2201303766447,-13.8160150584267,-3.18850429731061
MT080284,-25.1773330403943,-13.7745910742038,-3.18081827915921
MT080285,-25.1821797949368,-13.7687979059249,-3.19997867781025
MT080286,-18.3938122717513,8.39891287315388,-3.77102457776999
MT080289,-21.0755929209263,4.24507501950697,-1.83503573492576
MT080290,-21.1178698894803,4.19131215945725,-1.86832708044786
MT080291,-21.1153466307249,4.19743026489683,-1.8930031951262
MT080292,-21.1359889363233,4.22277663822037,-1.90368281598979
MT080300,-22.7979351963325,3.95903672905113,-4.32685902186432
MT080305,-19.4345075909802,6.00579219918559,-3.06677611147457
MT080327,-21.2212332884564,5.07508704105322,-1.55167836017256
MT080328,-21.3309120870955,5.16598099639117,-1.60916919768875
MT080351,-19.6072458883672,0.607046356695803,-0.804011443327236
MT080353,-17.4664027247479,3.86376557436626,-1.54446959073251
MT080370,-15.1138066779849,-6.36937055226212,2.11374356188649
MT080372,-15.8673326910159,-0.719559746870281,-0.0556219962278395
MN05-01,29.2925366097903,-5.26647311931113,-7.36685431476756
MN05-03,30.2687806749904,-4.69026295511391,-7.37093787589541
MN05-04,30.073242033192,-4.67775895289922,-7.35891646323241
MN05-05,29.4439172078139,-4.79039451858196,-7.07782999447996
MN05-07,32.8445395903907,-5.58343014140016,-7.13033515381603
MN05-08,30.2812509719306,-4.81883134404665,-7.07380495196038
MN05-09,30.9245282805338,-6.88132858847092,-7.91926483040015
MN05-11,32.9104941404664,-3.61720866341553,-7.04617091030737
MN05-12,32.507989068828,-3.49739301314801,-6.77816348036086
MN05-13,32.5298199803854,-3.63494810397258,-6.73615875780283
MN05-15,30.707936516285,-3.88114680643173,-6.11413984839937
MN05-16,32.073988672657,-4.28319665866996,-7.10011400473977
MN05-17,31.9279785152898,-4.12549267912292,-6.64859282498719
MN05-19,31.0530719421442,-3.83393540069933,-5.01136517777835
MN05-20,32.1994657799364,-4.33634311302656,-6.41934631664151
MN05-21,32.3323359778201,-3.18846080416437,-6.5509139336825
MN05-24,32.5222655084316,-3.51270412853179,-6.81117908294063
MN05-25,32.0732035809397,-3.7561050812111,-5.46476249290799
MN05-29,26.0675447285533,-5.3853213264298,-5.31523926438715
MN05-31,29.0834728454628,-4.63277609656607,-5.09732182041618
MN05-35,23.8643458787688,-2.24040248712469,-7.85321676838325
MN05-39,27.717751191727,-4.82576986039832,-4.01701322120445
